1-5_nouns,2-2_nouns,2-3_nouns,2-4_nouns,학교밖_nouns,5-1_nouns,5-2_nouns,6-1_nouns
"['국어', '수학', '정보', '도덕', '사회', '음악', '미술', '체육', '진로', '독서', '동아리', '주제', '선택', '스포츠', '클럽', '과학', '영어']","['초등학교', '학년']",[],[],[],"['수준', '연산']","['인간', '능력', '인공', '지능']","['인공', '지능', '컴퓨터', '갤럭시', '스마트폰']"
['실과'],[],[],[],[],[],[],[]
['모름'],['초'],[],[],[],[],[],[]
"['정보', '수학', '과학', '국어', '등']",[],[],[],[],"['일', '수']","['스스로', '생각', '것']",['로봇청소기']
"['실과', '정보']",[],[],[],[],[],[],[]
"['학교', '재반', '과학', '시간']","['초등학교', '학년', '살']",['하루'],[],[],"['스스로', '생각']","['정보', '습득']",['로봇청소기']
"['정보', '수학', '국어', '영어', '미술', '과학', '도덕', '사회']",[],[],[],[],[],[],"['비', '스포크', '냉장고']"
[],[],[],[],[],[],[],['핸드폰']
"['정보', '실과']",['살'],[],[],[],[],[],[]
"['대시', '봇', '엔트리', '스크래치']",[],[],[],[],['공통점'],"['사람', '감정', '인공', '지능', '인공', '지능', '명령', '코드', '토대', '움직', '말']","['시리', '빅스', '비']"
['정보'],['학년'],['하루'],[],[],['생각'],['모습'],['핸드폰']
"['수학', '국어', '사회', '도덕', '실과', '과학', '미술', '음악', '창체', '등등']",[],[],[],[],"['코딩', '대한', '지식']","['것', '자신', '것']",[]
"['사회', '국어', '체육', '미술', '음악', '도덕', '민주', '수학', '과학', '독서', '영어']",[],[],[],[],['기계'],['로봇'],[]
"['정보', '실과']",[],[],[],[],[],[],[]
"['수학', '국어', '과학', '영어', '사회', '정보', '민주', '역사', '중국어', '체육']","['중학교', '학년']",['개월'],[],[],"['모두', '생각', '답', '수', '것']","['인공', '지능', '인간', '각', '결과', '수', '인간', '답', '수']","['휴대폰', '노트북', '각종', '전자기기']"
['정보'],[],[],[],[],"['인간', '여러', '일', '수', '지능', '가지']","['인간', '인간', '여러', '감정', '수']",[]
"['스크래치', '엔트리']",[],[],[],[],[],[],"['인공', '지능', '아리']"
['정보'],[],[],[],[],"['인간', '손', '팔이']","['로봇', '것', '감정']",[]
[],[],[],[],[],[],"['로봇', '감정']",[]
['음악'],[],[],[],[],[],[],[]
"['수학', '과학', '국어', '역사', '사회', '체육', '음악', '미술']",[],[],[],[],"['경험', '바탕', '판단']","['감정', '유무']","['시리', '냉장고', '세탁기', '등']"
['엔트리'],[],[],[],[],[],[],[]
"['기억', '남']",['초'],['개월'],[],[],"['생각', '함']",['감정'],['로봇청소기']
"['정보', '프로그래밍', '코딩', '반', '실과']","['초등학교', '학년']",['이상'],[],['라즈베리파이'],"['일', '지시', '때']","['인간', '쉬', '일', '수', '반면', '인공', '지능', '휴식시간', '내내', '일', '수']",['로봇청소기']
['정보'],[],[],[],[],[],[],[]
"['실과', '정보']","['사촌', '언니', '접']",['개월'],[],[],"['생각', '동작', '수', '것']","['인공', '지능', '인간', '인위', '기계', '따위', '인간', '자연', '것']",[]
"['엔트리', '정보']",[],[],[],[],[],[],[]
['정보'],[],[],[],[],['일'],"['스스로', '생각', '수']",['가지']
"['자율', '시간']",[],[],[],[],"['생각', '이란', '존재']","['인공', '지능', '생명체']","['세탁기', '티비']"
"['과학', '학기', '역사', '사회', '도덕', '음악', '국어', '영어', '체육', '미술']",['살'],[],[],[],"['에너지', '사용']","['에너지', '종류']",['시리']
['정보'],"['초등학교', '학년']",[],[],[],"['생각', '자발', '행동', '함']","['인간', '우세', '성능', '면']",['세탁기']
['창체'],[],[],[],[],"['생각', '함']","['자연', '인공']",['로봇청소기']
['소프트웨어'],[],[],[],[],['판단력'],['감정'],"['아이폰', '시리']"
"['엔트리', '코딩']",[],[],[],[],[],[],[]
['동아리'],"['초등학교', '학년']",['개월'],[],[],"['인간', '사고']","['인공', '지능', '감정', '못', '인간', '의도', '다른', '방향']",[]
"['국어', '수학', '정보', '체육', '미술', '사회', '기술', '가정', '과학', '영어', '도덕', '연극']","['초등학교', '학년']",[],[],['컴퓨터'],"['자신', '능력', '문제', '해결', '수', '똑']","['인간', '자연', '생물', '인공', '지능', '인위']","['전자', '냉장고', '로봇', '강아지']"
"['정보', '과학', '수학', '국어', '영어', '미술', '역사', '기술', '가정', '도덕']","['초등학교', '학년', '살']",['개월'],[],[],"['학습', '능력']","['음', '차이']",['시리']
['정보'],[],[],[],[],['생각'],"['생명', '차이']",['가지']
[],[],[],[],[],[],[],[]
['정보'],['초'],['개월'],[],"['기억', '안', '남']",[],[],"['휴대폰', '패드', '등']"
['정보'],[],[],[],[],[],[],['시리']
[],"['초등학교', '학년']",['주일'],[],[],['생각'],"['생물', '무생물']",[]
[],[],[],[],[],"['스스로', '학습', '행동', '실행', '수']","['감정', '인간', '조절']","['로봇', '청소기']"
[],[],[],[],[],"['지식', '정보', '가지']",['감정'],['시리']
"['기억', '안남']",[],[],[],[],[],[],['게임']
[],[],[],[],[],[],[],[]
[],"['학년', '살']",['하루'],"['하루', '배움']",[],"['스스로', '판단']",['감정'],"['스마트폰', '시리', '빅스', '비', '등']"
['엔트리'],[],[],[],[],[],[],"['시리', '스비']"
['안함'],[],[],[],[],['질문'],['질문'],[]
[],['학년'],[],[],[],['사고력'],['감정'],"['폰', '시리', '빅스', '비']"
[],['살'],['개월'],"['기억', '안남']",[],[],[],['스마트폰']
"['정보', '창체']",[],[],[],[],"['말', '행동']","['스스로', '생각', '수']",['로봇청소기']
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],['컴퓨터']
"['국어', '수학', '사회', '정보', '체육', '진로', '도덕', '기', '영어', '미술']",[],[],[],[],"['여러가지', '사도']","['사람', '때', '인공', '지능']",['유튜브']
[],[],[],[],[],[],[],"['가지', '시리', '빅스', '비', '등등']"
[],[],[],[],[],"['둘', '공통', '생각']","['인공', '지능', '감정']","['오케이', '구글']"
"['기', '정보', '수학', '국어', '과학', '체육', '영어', '도덕']","['초등학교', '학년']",[],[],['로봇'],['수'],"['인간', '감정', '수', '로봇', '감정']","['식당', '서빙', '로봇']"
"['국어', '수학', '영어', '미술', '사회', '과학', '정보', '체육', '도덕']",[],[],[],[],[],"['사람', '생명체', '인공', '지능', '사람']","['빅스', '비']"
[],[],[],[],[],[],[],"['게임기', '속', '몹']"
['정보'],[],[],[],[],[],[],"['핸드폰', '시리', '빅스', '비등']"
"['인공', '지능', '암호', '해석', '스크래치', '게임', '만들기']",[],[],[],[],"['스스로', '능동', '판단']","['생명', '빅', '터', '기반']","['핸드폰', '빅스', '비']"
['정보'],[],[],[],[],[],[],"['삼성', '빅스', '비', '애플', '시리', '바', '가지']"
"['창체', '정보']",[],[],[],[],['계산'],"['감정', '생각']",['청소기']
['모름'],[],[],[],[],[],[],['티비']
"['영어', '수학', '사회', '정보', '과학', '국어']",[],[],[],[],[],[],['세탁기']
"['미술', '체육', '과학', '정보']",[],[],[],[],"['행동', '몸소', '표현']","['사람', '감정', '인공', '지능', '감정', '대부분']",[]
[],[],[],[],[],[],[],[]
"['엔트리', '스크래치']",[],[],[],[],"['업무', '처리']","['인간', '자신', '생각', '행동', '인공', '공', '저장', '프로그램', '행동']",['로봇청소기']
['정보'],[],[],[],[],"['정보', '가지']","['인간', '감정', '존재', '인공', '지능', '감정']","['시리', '빅스', '비']"
[],[],[],[],[],"['인공', '은', '사람과', '문제', '해결']","['인공', '지능', '코딩', '대로', '때문', '생각', '수']","['가전제품', '애플리케이션']"
"['수학', '영어', '국어', '체육', '정보', '스포츠', '과학']",[],[],[],[],[],[],['컴퓨터']
['정보'],[],[],[],[],[],[],[]
[],[],[],[],[],['수'],"['인간', '감정', '수', '인공', '지능', '감정', '못']",[]
"['인공', '지능', '엔트리', '코딩', '알고리즘', '컴퓨터']",[],[],[],[],"['문제', '생각', '함', '배움']","['인간', '감정', '상상', '함']","['로봇', '청소기', '등등']"
['소프트웨어'],[],[],[],[],['사고'],"['감정', '계산', '차이']",['가지']
[],[],[],[],[],[],[],['로봇청소기']
[],[],[],[],[],"['지식', '바탕']","['실제', '사람', '감정', '인공', '지능']","['인공', '지능', '스피커', '핸드폰', '탑제', '시리', '빅스', '비등']"
[],[],[],[],[],['말'],"['사람', '마음', '가지', '인공', '지능', '마음']","['빅스', '비']"
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
"['수학', '국어', '영어', '사회', '과학', '기', '진', '정보', '음악']",[],[],[],[],[],[],[]
"['엔트리', '에디터']","['초등학교', '학년']",[],[],[],['인간'],"['인공', '지능', '사람', '직접', '입력', '인공', '지능', '감정']","['에어컨', '핸드폰', '텔레비전', '진공청소기', '등등']"
['정보'],[],[],[],[],[],[],"['하이', '빅스', '비']"
"['스크레치', '코틸', '게임', '만들기']",[],[],[],[],['형체'],"['생각', '감정', '감정', '판단']",[]
"['정보', '컴퓨터', '창체']",[],[],[],[],"['지능', '가지']","['인간', '맛', '인공', '지능', '맛']",[]
[],[],[],[],[],[],[],['로봇']
['정보'],[],[],[],[],['생김새'],"['사람', '감정', '인공', '지능', '감정']",['컴퓨']
"['체육', '수학', '정보', '과학', '국어', '영어']",[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
['정보'],[],[],[],[],[],"['인간', '생각', '걸']",['핸드폰']
"['컴퓨터', '교실', '기억', '안남']",[],[],[],[],"['일', '수', '말', '거나', '수']","['로봇', '음식', '못', '생각', '사람', '로봇', '계산', '못', '핸드폰', '인터넷', '검색', '수']","['빅스', '비', '시리', '헤이', '카카오']"
"['엔트리', '로봇']",[],[],[],[],"['생각', '행동', '수', '일', '처리', '수']","['감정', '사람', '감정', '수']",['가지']
"['창체', '정보']",[],[],[],[],['무언가'],"['인공', '지능', '자아', '뇌']",[]
"['정보', '창체']",[],[],[],[],"['인간', '로봇', '미래', '예측', '수']","['로봇', '감정']",['로봇청소기']
[],[],[],[],[],[],[],[]
"['창체', '정보']",[],[],[],[],"['스스로', '생각', '분할', '수']","['인간', '감정', '수', '인공', '지능', '감정', '수']","['로봇청소기', '식', '재료', '인식', '음식', '추천', '등', '냉장고']"
['창체'],[],[],[],[],"['자신', '가지', '지식', '통해']","['사람', '생각', '인공', '지능', '생각', '데이터', '통해', '인간', '바로']","['스마트폰', '로봇청소기', '등등']"
"['기억', '안남']","['초등학교', '학년']",[],[],[],[],[],[]
"['기억', '안', '남']",[],[],[],[],['도움'],"['인간', '감정', '인공', '지능', '못']",[]
"['정보', '창체']",[],[],[],[],['문제'],[],['로봇청소기']
"['창체', '정보']",[],[],[],[],[],[],['청소기']
"['창체', '정보']",[],[],[],[],"['생각', '수']","['로봇', '결과', '오류']","['냉장고', '시리', '전자레인지', '등둥']"
['창체'],[],[],[],[],['일'],"['인공', '지능', '상상', '감정', '사람']",['핸드폰']
"['수학', '국어', '방과후', '중국어', '동아리']",[],[],[],[],"['인공', '지능', '사람', '수']","['인공', '지능', '사람']",[]
"['소프트웨어', '코딩']",[],[],[],[],"['로봇', '인간', '생명']","['로봇', '감정']","['삼성', '패밀리', '허브', '냉장고']"
[],[],[],[],[],"['생각', '예측']","['상상', '등', '창의성']",['아리']
['창체'],[],[],[],[],['지식'],"['사람', '감정', '수', '인공', '지능', '감정']",[]
"['엔트리', '정보']",[],[],[],[],[],[],['로봇청소기']
['소프트웨어'],[],[],[],[],[],[],[]
['소프트웨어'],[],[],[],[],"['인공', '지능', '사람', '지능', '속도']","['계산', '속도']","['인공', '지능']"
['창체'],[],[],[],[],"['미래', '예측', '소리', '분할수']","['상상', '창작', '인공', '지능']","['로봇청소기', '명령', '스스로', '집', '군대', '군대', '청소']"
[],[],[],[],[],[],"['인간', '인공', '지능', '바로']",[]
['정보'],[],[],[],[],[],[],['휴대폰']
['국어'],[],[],[],[],[],[],[]
"['과학', '수학', '영어', '국어', '체육', '기', '실과', '봄', '여름', '겨울', '미술', '음악', '창체', '가족']","['초등학교', '학년']",['주일'],['이하'],"['기억', '안', '남']",['학습'],"['인공', '지능', '기술']","['로봇', '서비스', '아이템', '등등']"
"['수학', '영어', '정보', '진로', '실험', '과학', '과학', '등등']",[],[],[],[],[],[],['로봇']
[],[],[],[],[],[],[],['자판기']
"['국어', '수학', '사회', '과학', '영어', '정보']",[],[],[],[],[],[],"['키', '보드']"
[],[],[],[],[],"['말', '수']","['사람', '감정', '수', '인공', '지능']",['스피커']
['정보'],[],[],[],[],"['스스로', '학습', '생각']","['인간', '감정', '인공', '지능']",['스마트폰']
"['기억', '안남']",[],[],[],[],['말'],['예'],['게임']
"['코딩', '스크래치', '등']","['초등학교', '학년']",[],[],"['조립', '로봇']","['생각', '등등']","['것', '차이', '감정', '차이']","['블루투스', '스피커', '지니']"
[],[],[],[],[],[],[],['파파']
['수학'],[],[],[],[],[],[],['시리']
[],[],[],[],[],[],[],[]
"['코딩', '파워포인트', '한컴', '포터', '머', '엑셀']",[],[],[],[],[],[],['로봇청소기']
['코딩'],[],[],[],[],['머리'],['머리'],['컴퓨터']
['실과'],[],[],[],[],['지식'],"['인간', '생각', '감정', '반면', '인공', '지능']","['빅스', '비', '시리']"
['모름'],[],[],[],[],"['말', '수']","['사람', '감정', '인공', '지능', '감정']","['바', '폰', '시리', '빅스', '비', '구글', '턴트', '등']"
[],[],[],[],[],"['인공', '지능', '사람', '로봇']","['인간', '생각', '감정', '반면', '인공', '지능']","['시리', '지니']"
[],[],[],[],[],"['실행', '수']","['생각', '것', '차이']","['스마트폰', '인공', '지능']"
[],[],[],[],[],['움직임'],['생각'],['청소기']
[],"['초등학교', '학년']",['개월'],[],[],[],"['사람', '생각', '수', '로봇', '혼자', '생각', '수']","['로봇', '청소기']"
[],[],[],[],[],[],[],"['빅스', '비']"
['기술'],"['초등학교', '학년', '살']",[],[],[],"['지식', '가지']","['인간', '생각', '말', '수', '인공', '지능', '사람', '입력', '대로']","['냉장고', '로봇', '청소기']"
[],[],[],[],[],[],[],"['인공', '지능', '로봇', '청소기', '에어컨']"
['실과'],[],[],[],[],[],[],[]
[],[],[],[],[],[],"['생각', '수']",['로봇청소기']
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
['정보'],[],[],[],[],['예'],['네'],[]
['기술'],[],[],[],[],[],[],"['로봇', '청소기']"
[],[],[],[],[],[],[],[]
[],[],[],[],[],[],[],[]
['기술'],[],[],[],[],[],[],"['집', '로봇청소기', '등']"
